id_ejecucion_actividad;fk_numero_actividad;fk_id_user;fk_id_responsable;fk_id_mes;programado;ejecutado;descripcion_actividades;evidencias
;20;1;1;11;100;0;;
;20;1;1;12;100;0;;
;21;1;1;1;1;1;ENERO: En el mes de enero se realizó diariamente el seguimiento y monitoreo de noticias e impactos en medios de comunicación masivos y comunitarios. El reporte consolidado de esta actividad se incluye en el repositorio y se remite mensualmente a la Consejería de Comunicaciones de la Alcaldía Mayor .;Monitoreo de medios 
;21;1;1;2;1;1;FEBRERO: se realizó diariamente el seguimiento y monitoreo de noticias e impactos en medios de comunicación masivos y comunitarios. El reporte consolidado de esta actividad se incluye en el repositorio y se remite mensualmente a la Consejería de Comunicaciones de la Alcaldía Mayor.;Monitoreo de medios 
;21;1;1;3;1;1;MARZO: En el mes marzo se realizó diariamente el seguimiento y monitoreo de noticias e impactos en medios de comunicación masivos y comunitarios. El reporte consolidado de esta actividad se incluye en el repositorio y se remite mensualmente a la Consejería de comunicaciones de la Alcaldía Mayor. Monitoreo OAP: Se evidencia el monitoreo de medios sobre noticias relevantes, dando cumplimiento al 100% de lo programado para el trimestre.;Monitoreo de medios 
;21;1;1;4;1;0;;
;21;1;1;5;1;0;;
;21;1;1;6;1;0;;
;21;1;1;7;1;0;;
;21;1;1;8;1;0;;
;21;1;1;9;1;0;;
;21;1;1;10;1;0;;
;21;1;1;11;1;0;;
;21;1;1;12;1;0;;
;22;1;1;1;100;100;ENERO: En el mes de enero se hicieron ajustes al documento de Política editorial solicitados en reunión de Comité Editorial del 21 de diciembre de 2021 y se entregó dicho documento a la Secretaría Técnica del Comité, la Subdirectora Educativa y Cultural. También se entregaron ejemplares de la cartilla de agricultura urbana Agricultura en la ciudad para el cumplimiento del Depósito institucional (Biblioteca del JBB) y del Depósito Legal y de Canje (Biblioteca Nacional y Biblioteca del Congreso). Se inició la revisión de la primera diagramación completa de la cartilla de agricultura urbana, producida en marco del Convenio entre el JBB y la OEI. ;Soportes de la gestión editorial
;22;1;1;2;100;100;FEBRERO: se revisó la segunda diagramación completa de la cartilla Prácticas para establecer y manejar tu huerta. Una guía práctica para agricultoras y agricultores urbanos y periurbano, producida en el marco del Convenio entre el JBB y OEI. Como resultado de esta revisión y comparación con el documento en Word aprobado para diagramar, se incluyeron observaciones a lo largo de toda la cartilla diagramada. Por otra parte, se revisaron y ajustaron contenidos asociados al Plan de comunicaciones de la Entidad, entre ellos, un brochure sobre un proyecto de investigación en Terapia de Bosque. ;Soportes de la gestión editorial
;22;1;1;3;100;100;MARZO: En el mes de marzo se apoyó la revisión y ajuste de dos tablas de especies que hacen parte de la cartilla de agricultura urbana Prácticas para establecer y manejar tu huerta. Una guía práctica para agricultoras y agricultores urbanos y periurbano y se envió la solicitud de correcciones y ajustes a la diagramación de esta publicación. De igual forma, se revisaron y ajustaron subtítulos de primer video sobre especies emblemáticas, asociado al Plan de comunicaciones de la entidad. Por otra parte, se llevaron a cabo reuniones con profesionales de la Subdirección Técnica Operativa, para la revisión de proyectos editoriales a ser incluidos en el plan de publicaciones de la vigencia 2022. Monitoreo OAP: Se validaron las actividades de gestión editorial conforme con los lineamientos del Comité Editorial, verificando el cumplimiento del 100% de la actividad durante el trimestre.;Soportes de la gestión editorial
;22;1;1;4;100;0;;
;22;1;1;5;100;0;;
;22;1;1;6;100;0;;
;22;1;1;7;100;0;;
;22;1;1;8;100;0;;
;22;1;1;9;100;0;;
;22;1;1;10;100;0;;
;22;1;1;11;100;0;;
;22;1;1;12;100;0;;
;23;1;1;1;100;100;ENERO: Durante el mes reportado se avanzó en la revisión y análisis de las actividades desarrolladas en la vigencia 2021 y la proyección de las actividades a desarrollar en la presente vigencia.;Plan de mercadeo 2022
;23;1;1;2;100;100;FEBRERO: Se realizó avance en la planeación de actividades 2022, así mismo se participó en eventos como: La primera feria y rueda de encadenamiento del Fondo de desarrollo Turístico de Bogotá- FONDETUR 2022, en la que se analizó la percepción de los prestadores de servicios turísticos con respecto al JBB. *41 versión Vitrina Turística ANATO, se participó con un Stand mostrando la oferta del JBB con enfoque Turístico. *Conversatorio de Turismo de Bienestar para el lanzamiento de la estrategia TurismoRE, a cargo del IDT y con la participación de la directora del JBB *Evento de reconocimiento Bogotá Destino Turístico Inteligente, en el cual, la Directora hizo presencia. ;Plan de mercadeo 2022
;23;1;1;3;100;100;MARZO: Durante el mes de marzo se apoyó la planeación y ejecución del lanzamiento de la ruta agroecológica de centro, organización de conversatorio con enfoque en turismo de naturaleza, realización de campaña promocional para la ruta agroecológica, desarrollo de piezas gráficas, conceptualización y diseño de video promocional, convocatoria de invitados del sector turismo. Gestión y alianzas: Se realizó la proyección del documento que exonera de cobro a los guías de turismo profesionales de la ciudad. Turismo Accesible: Se participó en la reunión con IDT sobre turismo accesible en Bogotá como destino turístico inteligente donde se socializaron acciones por realizar por parte del Jardín Botánico. Monitoreo OAP: Se evidencia el cumplimiento del 100% de la actividad de acuerdo con el Plan de actividades Marketing 2022;Plan de mercadeo 2022
;23;1;1;4;100;0;;
;23;1;1;5;100;0;;
;23;1;1;6;100;0;;
;23;1;1;7;100;0;;
;23;1;1;8;100;0;;
;23;1;1;9;100;0;;
;23;1;1;10;100;0;;
;23;1;1;11;100;0;;
;23;1;1;12;100;0;;
;24;1;1;1;0.08333;0.08333;Durante el primer trimestre, se ha realizado la actualización del SIGAU mediante el reporte de actividades de plantación, mantenimiento , manejo silvicultural y manejo integrado de plagas y enfermedades, es así como mes a mes se han reportado los siguientes datos: Enero: reporte 69 de actividades de talas, Plantación de 263 arboles, reposición de 21 arboles, mantenimiento 82094 actividades de mantenimiento al arbolado, actividades de mantenimiento a 1484 arboles mediante de actividades de manejo integrado de plagas y enfermedades. ;
;24;1;1;2;0.08333;0.08333;Febrero: Reporte de 78 de actividades de talas, 547 arboles plantados, 47 arboles replantados, y actividades de mantenimiento de 46018 arboles, y manejo integrado de plagas y enfermedades de 699 arboles. ;
;24;1;1;3;0.08333;0.08333;Marzo: actividades de talas de 248 arboles, plantación de 884 arboles , replantes de 46 arboles, actividades de mantenimiento de 99914 arboles y manejo integrado de plagas y enfermedades de 16370 arboles. Monitoreo OAP: Se evidencia el cumplimiento del 100% de lo programado para el trimestre.;
;24;1;1;4;0.08333;0;;
;24;1;1;5;0.08333;0;;
;24;1;1;6;0.08333;0;;
;24;1;1;7;0.08333;0;;
;24;1;1;8;0.08333;0;;
;24;1;1;9;0.08333;0;;
;24;1;1;10;0.08333;0;;
;24;1;1;11;0.08333;0;;
;24;1;1;12;0.08337;0;;
;25;1;1;1;0;0;Con corte a 31 de Marzo de 2022 no se programó avance para la presente actividad toda vez que la ejecución acumulada se presentará en el ultimo trimestre del año. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia;
;25;1;1;2;0;0;Con corte a 31 de Marzo de 2022 no se programó avance para la presente actividad toda vez que la ejecución acumulada se presentará en el ultimo trimestre del año. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia;
;25;1;1;3;0;0;Con corte a 31 de Marzo de 2022 no se programó avance para la presente actividad toda vez que la ejecución acumulada se presentará en el ultimo trimestre del año. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia;
;25;1;1;4;0;0;;
;25;1;1;5;0;0;;
;25;1;1;6;0;0;;
;25;1;1;7;0;0;;
;25;1;1;8;0;0;;
;25;1;1;9;0;0;;
;25;1;1;10;0;0;;
;25;1;1;11;0;0;;
;25;1;1;12;47;0;;
;26;1;1;1;0;0;Con corte a 31 de marzo no se tiene programadas actividades para el avance en la estrategia de procesos de creación e innovación. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia;
;26;1;1;2;0;0;Con corte a 31 de marzo no se tiene programadas actividades para el avance en la estrategia de procesos de creación e innovación. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia;
;26;1;1;3;0;0;Con corte a 31 de marzo no se tiene programadas actividades para el avance en la estrategia de procesos de creación e innovación. Monitoreo OAP: La actividad no tiene programación para el primer trimestre de la vigencia;
;26;1;1;4;0;0;;
;26;1;1;5;0;0;;
;26;1;1;6;0;0;;
;26;1;1;7;0;0;;
;26;1;1;8;0;0;;
;26;1;1;9;0;0;;
;26;1;1;10;0;0;;
;26;1;1;11;0;0;;
;26;1;1;12;0.35;0;;
;27;1;1;1;0;179;En el primer trimestre del año 2022 se realizo la vinculación a 1425 personas en procesos de participación de coberturas vegetales en el distrito capital, la relación por mes es la siguiente: Enero: vinculación de 179 personas, Febrero: vinculación de 512 personas, Marzo: Vinculación de 734 personas. En términos generales se dio un avance de la meta propuesta para la vigencia del 111% toda vez que esta meta depende de las necesidades de las personas en la recepción d e información y la participación en jornadas enfocadas al manejo del arbolado urbano en la ciudad de Bogotá. Monitoreo OAP: Se validan las actas de asistencia adjuntas en las evidencias y el archivo REPORTE DE AVANCE A LA META DE VINCULACION DE PERSONAS encontrando para los meses de enero, febrero y marzo la vinculación de 179, 512 y 734 personas en los procesos de participación incidente, para un total de 1.425 para una sobre ejecución de 111%. Se requiere que la dependencia presente el ajuste de la meta previo a la terminación del trimestre para evitar que se presenten sobre ejecuciones en el reporte.;
;27;1;1;2;0;512;En el primer trimestre del año 2022 se realizo la vinculación a 1425 personas en procesos de participación de coberturas vegetales en el distrito capital, la relación por mes es la siguiente: Enero: vinculación de 179 personas, Febrero: vinculación de 512 personas, Marzo: Vinculación de 734 personas. En términos generales se dio un avance de la meta propuesta para la vigencia del 111% toda vez que esta meta depende de las necesidades de las personas en la recepción d e información y la participación en jornadas enfocadas al manejo del arbolado urbano en la ciudad de Bogotá. Monitoreo OAP: Se validan las actas de asistencia adjuntas en las evidencias y el archivo REPORTE DE AVANCE A LA META DE VINCULACION DE PERSONAS encontrando para los meses de enero, febrero y marzo la vinculación de 179, 512 y 734 personas en los procesos de participación incidente, para un total de 1.425 para una sobre ejecución de 111%. Se requiere que la dependencia presente el ajuste de la meta previo a la terminación del trimestre para evitar que se presenten sobre ejecuciones en el reporte.;
;27;1;1;3;1286;734;En el primer trimestre del año 2022 se realizo la vinculación a 1425 personas en procesos de participación de coberturas vegetales en el distrito capital, la relación por mes es la siguiente: Enero: vinculación de 179 personas, Febrero: vinculación de 512 personas, Marzo: Vinculación de 734 personas. En términos generales se dio un avance de la meta propuesta para la vigencia del 111% toda vez que esta meta depende de las necesidades de las personas en la recepción d e información y la participación en jornadas enfocadas al manejo del arbolado urbano en la ciudad de Bogotá. Monitoreo OAP: Se validan las actas de asistencia adjuntas en las evidencias y el archivo REPORTE DE AVANCE A LA META DE VINCULACION DE PERSONAS encontrando para los meses de enero, febrero y marzo la vinculación de 179, 512 y 734 personas en los procesos de participación incidente, para un total de 1.425 para una sobre ejecución de 111%. Se requiere que la dependencia presente el ajuste de la meta previo a la terminación del trimestre para evitar que se presenten sobre ejecuciones en el reporte.;
;27;1;1;4;0;0;;
;27;1;1;5;0;0;;
;27;1;1;6;1286;0;;
;27;1;1;7;0;0;;
;27;1;1;8;0;0;;
;27;1;1;9;1286;0;;
;27;1;1;10;0;0;;
;27;1;1;11;0;0;;
;27;1;1;12;1287;0;;
;28;1;1;1;0;263;Para el primer trimestre del año 2022 la Subdirección técnica operativa, oficina de arborización urbana ha realizado la plantación de 1743 arboles en espacio urbano en la ciudad, esta plantación se distribuye de la siguiente manera por mes: Enero 263 arboles plantados y cargados en el SIGAU. Febrero: 547 arboles plantados y cargados en el SIGAU. Marzo: 933 arboles plantados y cargados en el SIGAU. En términos acumulativos se dio un avance del 53,47% de la meta del trimestre, esto toda vez que se esta realizando la gestión para la celebración del contrato de transporte e insumos requeridos para la plantación. Monitoreo OAP: De acuerdo con los reportes de plantación de los meses de enero, febrero y marzo, se contabilizaron 1743 árboles para una ejecución del 53% frente a lo programado. Lo anterior, de acuerdo con la Subdirección debido a que no se ha celebrado el contrato de transporte al corte de este reporte.;
;28;1;1;2;0;547;Para el primer trimestre del año 2022 la Subdirección técnica operativa, oficina de arborización urbana ha realizado la plantación de 1743 arboles en espacio urbano en la ciudad, esta plantación se distribuye de la siguiente manera por mes: Enero 263 arboles plantados y cargados en el SIGAU. Febrero: 547 arboles plantados y cargados en el SIGAU. Marzo: 933 arboles plantados y cargados en el SIGAU. En términos acumulativos se dio un avance del 53,47% de la meta del trimestre, esto toda vez que se esta realizando la gestión para la celebración del contrato de transporte e insumos requeridos para la plantación. Monitoreo OAP: De acuerdo con los reportes de plantación de los meses de enero, febrero y marzo, se contabilizaron 1743 árboles para una ejecución del 53% frente a lo programado. Lo anterior, de acuerdo con la Subdirección debido a que no se ha celebrado el contrato de transporte al corte de este reporte.;
